16:25:40.489 | KEY: /MES[G26]:XCME:CUSTOM13 | VAL: NaN
16:25:40.491 | KEY: /MES[G26]:XCME:CUSTOM14 | VAL: NaN
16:25:40.493 | KEY: /MES[G26]:XCME:CUSTOM15 | VAL: NaN
16:25:40.494 | KEY: /MES[G26]:XCME:CUSTOM16 | VAL: NaN
16:25:40.496 | KEY: /MES[G26]:XCME:CUSTOM17 | VAL: NaN
16:25:40.497 | KEY: /MES[G26]:XCME:CUSTOM18 | VAL: NaN
16:25:40.499 | KEY: /MES[G26]:XCME:CUSTOM19 | VAL: NaN
16:25:40.500 | KEY: /MESG26:XCME:LAST | VAL: N/A
16:25:40.501 | KEY: /MESG26:XCME:BID | VAL: N/A
16:25:40.501 | KEY: /MESG26:XCME:ASK | VAL: N/A
16:25:40.503 | KEY: /MESG26:XCME:CUSTOM1 | VAL: loading
16:25:40.504 | KEY: /MESG26:XCME:CUSTOM2 | VAL: loading
16:25:40.505 | KEY: /MESG26:XCME:CUSTOM3 | VAL: loading
16:25:40.506 | KEY: /MESG26:XCME:CUSTOM4 | VAL: loading
16:25:40.508 | KEY: /MESG26:XCME:CUSTOM5 | VAL: loading
16:25:40.509 | KEY: /MESG26:XCME:CUSTOM6 | VAL: loading
16:25:40.511 | KEY: /MESG26:XCME:CUSTOM7 | VAL: loading
16:25:40.512 | KEY: /MESG26:XCME:CUSTOM8 | VAL: loading
16:25:40.513 | KEY: /MESG26:XCME:CUSTOM9 | VAL: loading
16:25:40.514 | KEY: /MESG26:XCME:CUSTOM10 | VAL: loading
16:25:40.516 | KEY: /MESG26:XCME:CUSTOM11 | VAL: loading
16:25:40.518 | KEY: /MESG26:XCME:CUSTOM12 | VAL: loading
16:25:40.519 | KEY: /MESG26:XCME:CUSTOM13 | VAL: loading
16:25:40.521 | KEY: /MESG26:XCME:CUSTOM14 | VAL: loading
16:25:40.522 | KEY: /MESG26:XCME:CUSTOM15 | VAL: loading
16:25:40.524 | KEY: /MESG26:XCME:CUSTOM16 | VAL: loading
16:25:40.525 | KEY: /MESG26:XCME:CUSTOM17 | VAL: loading
16:25:40.527 | KEY: /MESG26:XCME:CUSTOM18 | VAL: loading
16:25:40.528 | KEY: /MESG26:XCME:CUSTOM19 | VAL: loading
16:25:40.529 | KEY: /MES[H26]:XCME:LAST | VAL: N/A
16:25:40.530 | KEY: /MES[H26]:XCME:BID | VAL: N/A
16:25:40.530 | KEY: /MES[H26]:XCME:ASK | VAL: N/A
16:25:40.532 | KEY: /MES[H26]:XCME:CUSTOM1 | VAL: NaN
16:25:40.534 | KEY: /MES[H26]:XCME:CUSTOM2 | VAL: NaN
16:25:40.535 | KEY: /MES[H26]:XCME:CUSTOM3 | VAL: NaN
16:25:40.536 | KEY: /MES[H26]:XCME:CUSTOM4 | VAL: NaN
16:25:40.537 | KEY: /MES[H26]:XCME:CUSTOM5 | VAL: NaN
16:25:40.539 | KEY: /MES[H26]:XCME:CUSTOM6 | VAL: NaN
16:25:40.541 | KEY: /MES[H26]:XCME:CUSTOM7 | VAL: NaN
16:25:40.542 | KEY: /MES[H26]:XCME:CUSTOM8 | VAL: NaN
16:25:40.544 | KEY: /MES[H26]:XCME:CUSTOM9 | VAL: NaN
16:25:40.545 | KEY: /MES[H26]:XCME:CUSTOM10 | VAL: NaN
16:25:40.547 | KEY: /MES[H26]:XCME:CUSTOM11 | VAL: NaN
16:25:40.548 | KEY: /MES[H26]:XCME:CUSTOM12 | VAL: NaN
16:25:40.549 | KEY: /MES[H26]:XCME:CUSTOM13 | VAL: NaN
16:25:40.551 | KEY: /MES[H26]:XCME:CUSTOM14 | VAL: NaN
16:25:40.552 | KEY: /MES[H26]:XCME:CUSTOM15 | VAL: NaN
16:25:40.554 | KEY: /MES[H26]:XCME:CUSTOM16 | VAL: NaN
16:25:40.555 | KEY: /MES[H26]:XCME:CUSTOM17 | VAL: NaN
16:25:40.556 | KEY: /MES[H26]:XCME:CUSTOM18 | VAL: NaN
16:25:40.557 | KEY: /MES[H26]:XCME:CUSTOM19 | VAL: NaN
16:25:40.558 | KEY: /MESH26:XCME:LAST | VAL: N/A
16:25:40.558 | KEY: /MESH26:XCME:BID | VAL: N/A
16:25:40.559 | KEY: /MESH26:XCME:ASK | VAL: N/A
16:25:40.560 | KEY: /MESH26:XCME:CUSTOM1 | VAL: loading
16:25:40.561 | KEY: /MESH26:XCME:CUSTOM2 | VAL: loading
16:25:40.562 | KEY: /MESH26:XCME:CUSTOM3 | VAL: loading
16:25:40.564 | KEY: /MESH26:XCME:CUSTOM4 | VAL: loading
16:25:40.565 | KEY: /MESH26:XCME:CUSTOM5 | VAL: loading
16:25:40.566 | KEY: /MESH26:XCME:CUSTOM6 | VAL: loading
16:25:40.567 | KEY: /MESH26:XCME:CUSTOM7 | VAL: loading
16:25:40.568 | KEY: /MESH26:XCME:CUSTOM8 | VAL: loading
16:25:40.572 | KEY: /MESH26:XCME:CUSTOM9 | VAL: loading
16:25:40.574 | KEY: /MESH26:XCME:CUSTOM10 | VAL: loading
16:25:40.575 | KEY: /MESH26:XCME:CUSTOM11 | VAL: loading
16:25:40.576 | KEY: /MESH26:XCME:CUSTOM12 | VAL: loading
16:25:40.577 | KEY: /MESH26:XCME:CUSTOM13 | VAL: loading
16:25:40.580 | KEY: /MESH26:XCME:CUSTOM14 | VAL: loading
16:25:40.581 | KEY: /MESH26:XCME:CUSTOM15 | VAL: loading
16:25:40.583 | KEY: /MESH26:XCME:CUSTOM16 | VAL: loading
16:25:40.584 | KEY: /MESH26:XCME:CUSTOM17 | VAL: loading
16:25:40.587 | KEY: /MESH26:XCME:CUSTOM18 | VAL: loading
16:25:40.588 | KEY: /MESH26:XCME:CUSTOM19 | VAL: loading
16:25:40.589 | KEY: /MES[J26]:XCME:LAST | VAL: N/A
16:25:40.589 | KEY: /MES[J26]:XCME:BID | VAL: N/A
16:25:40.590 | KEY: /MES[J26]:XCME:ASK | VAL: N/A
16:25:40.591 | KEY: /MES[J26]:XCME:CUSTOM1 | VAL: NaN
16:25:40.593 | KEY: /MES[J26]:XCME:CUSTOM2 | VAL: NaN
16:25:40.595 | KEY: /MES[J26]:XCME:CUSTOM3 | VAL: NaN
16:25:40.597 | KEY: /MES[J26]:XCME:CUSTOM4 | VAL: NaN
16:25:40.598 | KEY: /MES[J26]:XCME:CUSTOM5 | VAL: NaN
16:25:40.599 | KEY: /MES[J26]:XCME:CUSTOM6 | VAL: NaN
16:25:40.600 | KEY: /MES[J26]:XCME:CUSTOM7 | VAL: NaN
16:25:40.602 | KEY: /MES[J26]:XCME:CUSTOM8 | VAL: NaN
16:25:40.604 | KEY: /MES[J26]:XCME:CUSTOM9 | VAL: NaN
16:25:40.606 | KEY: /MES[J26]:XCME:CUSTOM10 | VAL: NaN
16:25:40.607 | KEY: /MES[J26]:XCME:CUSTOM11 | VAL: NaN
16:25:40.609 | KEY: /MES[J26]:XCME:CUSTOM12 | VAL: NaN
16:25:40.613 | KEY: /MES[J26]:XCME:CUSTOM13 | VAL: NaN
16:25:40.614 | KEY: /MES[J26]:XCME:CUSTOM14 | VAL: NaN
16:25:40.616 | KEY: /MES[J26]:XCME:CUSTOM15 | VAL: NaN
16:25:40.617 | KEY: /MES[J26]:XCME:CUSTOM16 | VAL: NaN
16:25:40.618 | KEY: /MES[J26]:XCME:CUSTOM17 | VAL: NaN
16:25:40.631 | KEY: /MES[J26]:XCME:CUSTOM18 | VAL: NaN
16:25:40.633 | KEY: /MES[J26]:XCME:CUSTOM19 | VAL: NaN
16:25:40.633 | KEY: /MESJ26:XCME:LAST | VAL: N/A
16:25:40.633 | KEY: /MESJ26:XCME:BID | VAL: N/A
16:25:40.634 | KEY: /MESJ26:XCME:ASK | VAL: N/A
16:25:40.640 | KEY: /MESJ26:XCME:CUSTOM1 | VAL: loading
16:25:40.641 | KEY: /MESJ26:XCME:CUSTOM2 | VAL: loading
16:25:40.643 | KEY: /MESJ26:XCME:CUSTOM3 | VAL: loading
16:25:40.644 | KEY: /MESJ26:XCME:CUSTOM4 | VAL: loading
16:25:40.645 | KEY: /MESJ26:XCME:CUSTOM5 | VAL: loading
16:25:40.646 | KEY: /MESJ26:XCME:CUSTOM6 | VAL: loading
16:25:40.647 | KEY: /MESJ26:XCME:CUSTOM7 | VAL: loading
16:25:40.648 | KEY: /MESJ26:XCME:CUSTOM8 | VAL: loading
16:25:40.649 | KEY: /MESJ26:XCME:CUSTOM9 | VAL: loading
16:25:40.650 | KEY: /MESJ26:XCME:CUSTOM10 | VAL: loading
16:25:40.652 | KEY: /MESJ26:XCME:CUSTOM11 | VAL: loading
16:25:40.653 | KEY: /MESJ26:XCME:CUSTOM12 | VAL: loading
16:25:40.655 | KEY: /MESJ26:XCME:CUSTOM13 | VAL: loading
16:25:40.656 | KEY: /MESJ26:XCME:CUSTOM14 | VAL: loading
16:25:40.657 | KEY: /MESJ26:XCME:CUSTOM15 | VAL: loading
16:25:40.659 | KEY: /MESJ26:XCME:CUSTOM16 | VAL: loading
16:25:40.660 | KEY: /MESJ26:XCME:CUSTOM17 | VAL: loading
16:25:40.662 | KEY: /MESJ26:XCME:CUSTOM18 | VAL: loading
16:25:40.663 | KEY: /MESJ26:XCME:CUSTOM19 | VAL: loading
16:25:40.663 | KEY: /MES[K26]:XCME:LAST | VAL: N/A
16:25:40.664 | KEY: /MES[K26]:XCME:BID | VAL: N/A
16:25:40.665 | KEY: /MES[K26]:XCME:ASK | VAL: N/A
16:25:40.666 | KEY: /MES[K26]:XCME:CUSTOM1 | VAL: NaN
16:25:40.667 | KEY: /MES[K26]:XCME:CUSTOM2 | VAL: NaN
16:25:40.668 | KEY: /MES[K26]:XCME:CUSTOM3 | VAL: NaN
16:25:40.670 | KEY: /MES[K26]:XCME:CUSTOM4 | VAL: NaN
16:25:40.671 | KEY: /MES[K26]:XCME:CUSTOM5 | VAL: NaN
16:25:40.673 | KEY: /MES[K26]:XCME:CUSTOM6 | VAL: NaN
16:25:40.674 | KEY: /MES[K26]:XCME:CUSTOM7 | VAL: NaN
16:25:40.675 | KEY: /MES[K26]:XCME:CUSTOM8 | VAL: NaN
16:25:40.677 | KEY: /MES[K26]:XCME:CUSTOM9 | VAL: NaN
16:25:40.678 | KEY: /MES[K26]:XCME:CUSTOM10 | VAL: NaN
16:25:40.679 | KEY: /MES[K26]:XCME:CUSTOM11 | VAL: NaN
16:25:40.681 | KEY: /MES[K26]:XCME:CUSTOM12 | VAL: NaN
16:25:40.682 | KEY: /MES[K26]:XCME:CUSTOM13 | VAL: NaN
16:25:40.683 | KEY: /MES[K26]:XCME:CUSTOM14 | VAL: NaN
16:25:40.684 | KEY: /MES[K26]:XCME:CUSTOM15 | VAL: NaN
16:25:40.685 | KEY: /MES[K26]:XCME:CUSTOM16 | VAL: NaN
16:25:40.687 | KEY: /MES[K26]:XCME:CUSTOM17 | VAL: NaN
16:25:40.688 | KEY: /MES[K26]:XCME:CUSTOM18 | VAL: NaN
16:25:40.690 | KEY: /MES[K26]:XCME:CUSTOM19 | VAL: NaN
16:25:40.691 | KEY: /MESK26:XCME:LAST | VAL: N/A
16:25:40.692 | KEY: /MESK26:XCME:BID | VAL: N/A
16:25:40.693 | KEY: /MESK26:XCME:ASK | VAL: N/A
16:25:40.694 | KEY: /MESK26:XCME:CUSTOM1 | VAL: loading
16:25:40.696 | KEY: /MESK26:XCME:CUSTOM2 | VAL: loading
16:25:40.697 | KEY: /MESK26:XCME:CUSTOM3 | VAL: loading
16:25:40.698 | KEY: /MESK26:XCME:CUSTOM4 | VAL: loading
16:25:40.699 | KEY: /MESK26:XCME:CUSTOM5 | VAL: loading
16:25:40.700 | KEY: /MESK26:XCME:CUSTOM6 | VAL: loading
16:25:40.702 | KEY: /MESK26:XCME:CUSTOM7 | VAL: loading
16:25:40.703 | KEY: /MESK26:XCME:CUSTOM8 | VAL: loading
16:25:40.704 | KEY: /MESK26:XCME:CUSTOM9 | VAL: loading
16:25:40.706 | KEY: /MESK26:XCME:CUSTOM10 | VAL: loading
16:25:40.707 | KEY: /MESK26:XCME:CUSTOM11 | VAL: loading
16:25:40.709 | KEY: /MESK26:XCME:CUSTOM12 | VAL: loading
16:25:40.710 | KEY: /MESK26:XCME:CUSTOM13 | VAL: loading
16:25:40.711 | KEY: /MESK26:XCME:CUSTOM14 | VAL: loading
16:25:40.713 | KEY: /MESK26:XCME:CUSTOM15 | VAL: loading
16:25:40.714 | KEY: /MESK26:XCME:CUSTOM16 | VAL: loading
16:25:40.715 | KEY: /MESK26:XCME:CUSTOM17 | VAL: loading
16:25:40.716 | KEY: /MESK26:XCME:CUSTOM18 | VAL: loading
16:25:40.718 | KEY: /MESK26:XCME:CUSTOM19 | VAL: loading
16:25:40.718 | KEY: /MES[M26]:XCME:LAST | VAL: N/A
16:25:40.719 | KEY: /MES[M26]:XCME:BID | VAL: N/A
16:25:40.719 | KEY: /MES[M26]:XCME:ASK | VAL: N/A
16:25:40.721 | KEY: /MES[M26]:XCME:CUSTOM1 | VAL: NaN
16:25:40.722 | KEY: /MES[M26]:XCME:CUSTOM2 | VAL: NaN
16:25:40.723 | KEY: /MES[M26]:XCME:CUSTOM3 | VAL: NaN
16:25:40.724 | KEY: /MES[M26]:XCME:CUSTOM4 | VAL: NaN
16:25:40.725 | KEY: /MES[M26]:XCME:CUSTOM5 | VAL: NaN
16:25:40.726 | KEY: /MES[M26]:XCME:CUSTOM6 | VAL: NaN
16:25:40.727 | KEY: /MES[M26]:XCME:CUSTOM7 | VAL: NaN
16:25:40.728 | KEY: /MES[M26]:XCME:CUSTOM8 | VAL: NaN
16:25:40.729 | KEY: /MES[M26]:XCME:CUSTOM9 | VAL: NaN
16:25:40.730 | KEY: /MES[M26]:XCME:CUSTOM10 | VAL: NaN
16:25:40.731 | KEY: /MES[M26]:XCME:CUSTOM11 | VAL: NaN
16:25:40.732 | KEY: /MES[M26]:XCME:CUSTOM12 | VAL: NaN
16:25:40.734 | KEY: /MES[M26]:XCME:CUSTOM13 | VAL: NaN
16:25:40.735 | KEY: /MES[M26]:XCME:CUSTOM14 | VAL: NaN
16:25:40.736 | KEY: /MES[M26]:XCME:CUSTOM15 | VAL: NaN
16:25:40.737 | KEY: /MES[M26]:XCME:CUSTOM16 | VAL: NaN
16:25:40.739 | KEY: /MES[M26]:XCME:CUSTOM17 | VAL: NaN
16:25:40.741 | KEY: /MES[M26]:XCME:CUSTOM18 | VAL: NaN
16:25:40.742 | KEY: /MES[M26]:XCME:CUSTOM19 | VAL: NaN
16:25:40.743 | KEY: /MESM26:XCME:LAST | VAL: N/A
16:25:40.743 | KEY: /MESM26:XCME:BID | VAL: N/A
16:25:40.744 | KEY: /MESM26:XCME:ASK | VAL: N/A
16:25:40.746 | KEY: /MESM26:XCME:CUSTOM1 | VAL: loading
16:25:40.747 | KEY: /MESM26:XCME:CUSTOM2 | VAL: loading
16:25:40.749 | KEY: /MESM26:XCME:CUSTOM3 | VAL: loading
16:25:40.750 | KEY: /MESM26:XCME:CUSTOM4 | VAL: loading
16:25:40.751 | KEY: /MESM26:XCME:CUSTOM5 | VAL: loading
16:25:40.753 | KEY: /MESM26:XCME:CUSTOM6 | VAL: loading
16:25:40.754 | KEY: /MESM26:XCME:CUSTOM7 | VAL: loading
16:25:40.756 | KEY: /MESM26:XCME:CUSTOM8 | VAL: loading
16:25:40.757 | KEY: /MESM26:XCME:CUSTOM9 | VAL: loading
16:25:40.758 | KEY: /MESM26:XCME:CUSTOM10 | VAL: loading
16:25:40.760 | KEY: /MESM26:XCME:CUSTOM11 | VAL: loading
16:25:40.761 | KEY: /MESM26:XCME:CUSTOM12 | VAL: loading
16:25:40.762 | KEY: /MESM26:XCME:CUSTOM13 | VAL: loading
16:25:40.763 | KEY: /MESM26:XCME:CUSTOM14 | VAL: loading
16:25:40.764 | KEY: /MESM26:XCME:CUSTOM15 | VAL: loading
16:25:40.765 | KEY: /MESM26:XCME:CUSTOM16 | VAL: loading
16:25:40.767 | KEY: /MESM26:XCME:CUSTOM17 | VAL: loading
16:25:40.768 | KEY: /MESM26:XCME:CUSTOM18 | VAL: loading
16:25:40.770 | KEY: /MESM26:XCME:CUSTOM19 | VAL: loading
16:25:40.770 | KEY: /MES:XCME:CUSTOM20 | VAL: N/A
16:25:40.771 | KEY: /MES[F26]:XCME:CUSTOM20 | VAL: N/A
16:25:40.772 | KEY: /MESF26:XCME:CUSTOM20 | VAL: N/A
16:25:40.772 | KEY: /MES[G26]:XCME:CUSTOM20 | VAL: N/A
16:25:40.773 | KEY: /MESG26:XCME:CUSTOM20 | VAL: N/A
16:25:40.774 | KEY: /MES[H26]:XCME:CUSTOM20 | VAL: N/A
16:25:40.777 | KEY: /MESH26:XCME:CUSTOM20 | VAL: N/A
16:25:40.777 | KEY: /MES[J26]:XCME:CUSTOM20 | VAL: N/A
16:25:40.778 | KEY: /MESJ26:XCME:CUSTOM20 | VAL: N/A
16:25:40.779 | KEY: /MES[K26]:XCME:CUSTOM20 | VAL: N/A
16:25:40.780 | KEY: /MESK26:XCME:CUSTOM20 | VAL: N/A
16:25:40.780 | KEY: /MES[M26]:XCME:CUSTOM20 | VAL: N/A
16:25:40.781 | KEY: /MESM26:XCME:CUSTOM20 | VAL: N/A
16:26:10.982 | KEY: /MES:XCME:LAST | VAL: N/A
16:26:11.474 | KEY: /MES:XCME:BID | VAL: N/A
16:26:11.475 | KEY: /MES:XCME:ASK | VAL: N/A
16:26:11.477 | KEY: /MES:XCME:CUSTOM1 | VAL: loading
16:26:11.478 | KEY: /MES:XCME:CUSTOM2 | VAL: loading
16:26:11.481 | KEY: /MES:XCME:CUSTOM3 | VAL: loading
16:26:11.483 | KEY: /MES:XCME:CUSTOM4 | VAL: loading
16:26:11.484 | KEY: /MES:XCME:CUSTOM5 | VAL: loading
16:26:11.485 | KEY: /MES:XCME:CUSTOM6 | VAL: loading
16:26:11.486 | KEY: /MES:XCME:CUSTOM7 | VAL: loading
16:26:11.487 | KEY: /MES:XCME:CUSTOM8 | VAL: loading
16:26:11.489 | KEY: /MES:XCME:CUSTOM9 | VAL: loading
16:26:11.491 | KEY: /MES:XCME:CUSTOM10 | VAL: loading
16:26:11.492 | KEY: /MES:XCME:CUSTOM11 | VAL: loading
16:26:11.493 | KEY: /MES:XCME:CUSTOM12 | VAL: loading
16:26:11.494 | KEY: /MES:XCME:CUSTOM13 | VAL: loading
16:26:11.496 | KEY: /MES:XCME:CUSTOM14 | VAL: loading
16:26:11.497 | KEY: /MES:XCME:CUSTOM15 | VAL: loading
16:26:11.499 | KEY: /MES:XCME:CUSTOM16 | VAL: loading
16:26:11.500 | KEY: /MES:XCME:CUSTOM17 | VAL: loading
16:26:11.501 | KEY: /MES:XCME:CUSTOM18 | VAL: loading
16:26:11.502 | KEY: /MES:XCME:CUSTOM19 | VAL: loading
16:26:11.503 | KEY: /MES[F26]:XCME:LAST | VAL: N/A
16:26:11.504 | KEY: /MES[F26]:XCME:BID | VAL: N/A
16:26:11.504 | KEY: /MES[F26]:XCME:ASK | VAL: N/A
16:26:11.506 | KEY: /MES[F26]:XCME:CUSTOM1 | VAL: NaN
16:26:11.508 | KEY: /MES[F26]:XCME:CUSTOM2 | VAL: NaN
16:26:11.509 | KEY: /MES[F26]:XCME:CUSTOM3 | VAL: NaN
16:26:11.510 | KEY: /MES[F26]:XCME:CUSTOM4 | VAL: NaN
16:26:11.511 | KEY: /MES[F26]:XCME:CUSTOM5 | VAL: NaN
16:26:11.513 | KEY: /MES[F26]:XCME:CUSTOM6 | VAL: NaN
16:26:11.514 | KEY: /MES[F26]:XCME:CUSTOM7 | VAL: NaN
16:26:11.516 | KEY: /MES[F26]:XCME:CUSTOM8 | VAL: NaN
16:26:11.517 | KEY: /MES[F26]:XCME:CUSTOM9 | VAL: NaN
16:26:11.519 | KEY: /MES[F26]:XCME:CUSTOM10 | VAL: NaN
16:26:11.521 | KEY: /MES[F26]:XCME:CUSTOM11 | VAL: NaN
16:26:11.524 | KEY: /MES[F26]:XCME:CUSTOM12 | VAL: NaN
